"Id";"ActiveDate";"ActiveHour";"TotalIntensity";"AverageIntensity";"StepTotal"
7086361926;"2016-04-26";"18:00:00";75.0;1.3;2459
7007744171;"2016-05-04";"22:00:00";0.0;0.0;0
7086361926;"2016-04-21";"00:00:00";5.0;0.1;48
7086361926;"2016-04-27";"09:00:00";6.0;0.1;202
7086361926;"2016-04-27";"11:00:00";4.0;0.1;162
7086361926;"2016-04-21";"05:00:00";0.0;0.0;0
7086361926;"2016-04-27";"12:00:00";4.0;0.1;149
7086361926;"2016-04-27";"13:00:00";11.0;0.2;614
7086361926;"2016-04-21";"12:00:00";3.0;0.1;80
7086361926;"2016-04-14";"11:00:00";11.0;0.2;427
7086361926;"2016-04-14";"14:00:00";1.0;0.0;8
7086361926;"2016-04-28";"03:00:00";0.0;0.0;0
7086361926;"2016-04-28";"05:00:00";0.0;0.0;0
7086361926;"2016-04-22";"00:00:00";0.0;0.0;0
7086361926;"2016-04-28";"10:00:00";6.0;0.1;188
7086361926;"2016-04-28";"12:00:00";7.0;0.1;137
7086361926;"2016-04-15";"00:00:00";24.0;0.4;428
7086361926;"2016-04-22";"06:00:00";1.0;0.0;9
7086361926;"2016-04-22";"07:00:00";34.0;0.6;729
7086361926;"2016-04-22";"11:00:00";16.0;0.3;357
7086361926;"2016-04-28";"22:00:00";10.0;0.2;63
7086361926;"2016-04-29";"01:00:00";0.0;0.0;0
7086361926;"2016-04-15";"07:00:00";27.0;0.5;701
7086361926;"2016-04-29";"02:00:00";0.0;0.0;0
7007744171;"2016-05-05";"10:00:00";47.0;0.8;1294
7086361926;"2016-04-22";"21:00:00";17.0;0.3;422
7086361926;"2016-04-22";"23:00:00";0.0;0.0;0
7007744171;"2016-05-05";"17:00:00";15.0;0.3;385
7086361926;"2016-04-29";"15:00:00";7.0;0.1;161
7086361926;"2016-04-23";"07:00:00";0.0;0.0;0
7086361926;"2016-04-23";"11:00:00";0.0;0.0;0
7086361926;"2016-04-23";"14:00:00";29.0;0.5;1594
7086361926;"2016-04-30";"03:00:00";0.0;0.0;0
7086361926;"2016-04-23";"17:00:00";1.0;0.0;8
7086361926;"2016-04-23";"18:00:00";0.0;0.0;0
7086361926;"2016-04-30";"07:00:00";0.0;0.0;0
7086361926;"2016-04-30";"08:00:00";0.0;0.0;0
7086361926;"2016-04-24";"01:00:00";0.0;0.0;0
7007744171;"2016-05-06";"10:00:00";5.0;0.1;90
7086361926;"2016-04-15";"20:00:00";1.0;0.0;11
7086361926;"2016-04-15";"23:00:00";0.0;0.0;0
7086361926;"2016-04-30";"19:00:00";25.0;0.4;923
7086361926;"2016-04-30";"20:00:00";33.0;0.6;1290
7086361926;"2016-04-25";"13:00:00";95.0;1.6;3609
7086361926;"2016-04-25";"15:00:00";3.0;0.1;29
7086361926;"2016-04-25";"18:00:00";89.0;1.5;2679
7086361926;"2016-04-16";"10:00:00";0.0;0.0;0
7086361926;"2016-05-01";"12:00:00";21.0;0.4;548
7086361926;"2016-04-25";"21:00:00";1.0;0.0;7
7086361926;"2016-04-12";"11:00:00";4.0;0.1;121
7086361926;"2016-05-01";"14:00:00";37.0;0.6;1305
7086361926;"2016-04-16";"14:00:00";0.0;0.0;0
7086361926;"2016-05-01";"19:00:00";7.0;0.1;293
7086361926;"2016-04-26";"01:00:00";1.0;0.0;4
7086361926;"2016-04-12";"16:00:00";22.0;0.4;850
7086361926;"2016-04-26";"02:00:00";1.0;0.0;11
7086361926;"2016-04-12";"20:00:00";19.0;0.3;407
7086361926;"2016-04-26";"07:00:00";18.0;0.3;472
7086361926;"2016-04-13";"00:00:00";0.0;0.0;0
7086361926;"2016-05-03";"04:00:00";0.0;0.0;0
7086361926;"2016-04-17";"04:00:00";0.0;0.0;0
7086361926;"2016-04-17";"07:00:00";0.0;0.0;0
7086361926;"2016-05-03";"12:00:00";6.0;0.1;151
7086361926;"2016-05-02";"06:00:00";3.0;0.1;74
7086361926;"2016-05-03";"16:00:00";19.0;0.3;819
7086361926;"2016-05-02";"14:00:00";0.0;0.0;0
7086361926;"2016-04-17";"13:00:00";0.0;0.0;0
7086361926;"2016-04-17";"17:00:00";0.0;0.0;0
8053475328;"2016-04-15";"17:00:00";26.0;0.4;563
7086361926;"2016-05-03";"19:00:00";2.0;0.0;42
7086361926;"2016-05-03";"20:00:00";10.0;0.2;267
7086361926;"2016-05-04";"02:00:00";0.0;0.0;0
7086361926;"2016-05-04";"04:00:00";0.0;0.0;0
7086361926;"2016-05-10";"15:00:00";1.0;0.0;42
7086361926;"2016-05-10";"18:00:00";29.0;0.5;803
7086361926;"2016-05-04";"10:00:00";6.0;0.1;165
7086361926;"2016-04-18";"02:00:00";0.0;0.0;0
7086361926;"2016-04-18";"04:00:00";0.0;0.0;0
7086361926;"2016-04-18";"07:00:00";20.0;0.3;593
7086361926;"2016-05-11";"02:00:00";0.0;0.0;0
7086361926;"2016-05-11";"05:00:00";0.0;0.0;0
7086361926;"2016-05-11";"06:00:00";2.0;0.0;23
7086361926;"2016-05-11";"07:00:00";11.0;0.2;278
7086361926;"2016-05-04";"20:00:00";0.0;0.0;0
7086361926;"2016-05-11";"12:00:00";6.0;0.1;97
7086361926;"2016-05-04";"22:00:00";4.0;0.1;127
8053475328;"2016-04-16";"21:00:00";6.0;0.1;147
8053475328;"2016-04-16";"22:00:00";14.0;0.2;226
7086361926;"2016-05-12";"02:00:00";0.0;0.0;0
7086361926;"2016-05-05";"02:00:00";0.0;0.0;0
8053475328;"2016-04-17";"06:00:00";0.0;0.0;0
8053475328;"2016-04-17";"16:00:00";9.0;0.2;189
8053475328;"2016-04-17";"18:00:00";31.0;0.5;770
8053475328;"2016-04-17";"20:00:00";22.0;0.4;513
7086361926;"2016-04-19";"04:00:00";0.0;0.0;0
7086361926;"2016-04-19";"05:00:00";0.0;0.0;0
7086361926;"2016-05-06";"06:00:00";2.0;0.0;17
7086361926;"2016-05-12";"11:00:00";4.0;0.1;144
7086361926;"2016-04-19";"10:00:00";5.0;0.1;197
7086361926;"2016-04-19";"12:00:00";6.0;0.1;158
7086361926;"2016-05-06";"18:00:00";64.0;1.1;2024
7086361926;"2016-05-06";"19:00:00";16.0;0.3;351
8053475328;"2016-04-18";"14:00:00";6.0;0.1;280
7086361926;"2016-05-07";"00:00:00";2.0;0.0;20
8053475328;"2016-04-18";"18:00:00";31.0;0.5;639
7086361926;"2016-05-07";"04:00:00";0.0;0.0;0
8053475328;"2016-04-12";"07:00:00";0.0;0.0;0
7086361926;"2016-05-07";"13:00:00";41.0;0.7;1330
7086361926;"2016-05-07";"16:00:00";17.0;0.3;434
8053475328;"2016-04-12";"17:00:00";77.0;1.3;2785
7086361926;"2016-05-07";"21:00:00";34.0;0.6;1746
8053475328;"2016-04-12";"21:00:00";45.0;0.8;1218
7086361926;"2016-05-08";"00:00:00";3.0;0.1;25
8053475328;"2016-04-21";"23:00:00";5.0;0.1;102
7086361926;"2016-05-08";"01:00:00";0.0;0.0;0
7086361926;"2016-05-08";"02:00:00";0.0;0.0;0
8053475328;"2016-04-19";"01:00:00";11.0;0.2;203
8053475328;"2016-04-19";"03:00:00";0.0;0.0;0
7086361926;"2016-05-08";"07:00:00";1.0;0.0;7
7086361926;"2016-05-08";"10:00:00";0.0;0.0;0
7086361926;"2016-05-08";"14:00:00";5.0;0.1;184
8053475328;"2016-04-13";"10:00:00";4.0;0.1;83
8053475328;"2016-04-13";"11:00:00";21.0;0.4;502
8053475328;"2016-04-22";"13:00:00";97.0;1.6;4019
8053475328;"2016-04-13";"13:00:00";66.0;1.1;2767
7086361926;"2016-05-08";"21:00:00";8.0;0.1;123
8053475328;"2016-04-22";"17:00:00";7.0;0.1;109
8053475328;"2016-04-19";"19:00:00";102.0;1.7;4177
8053475328;"2016-04-20";"00:00:00";1.0;0.0;15
8053475328;"2016-04-22";"22:00:00";35.0;0.6;696
8053475328;"2016-04-20";"06:00:00";0.0;0.0;0
8053475328;"2016-04-20";"07:00:00";0.0;0.0;0
8053475328;"2016-04-28";"13:00:00";38.0;0.6;1413
8053475328;"2016-04-14";"00:00:00";4.0;0.1;16
8053475328;"2016-04-28";"20:00:00";1.0;0.0;9
8053475328;"2016-04-14";"03:00:00";0.0;0.0;0
8053475328;"2016-04-28";"23:00:00";9.0;0.2;223
8053475328;"2016-04-20";"13:00:00";14.0;0.2;344
8053475328;"2016-04-20";"15:00:00";8.0;0.1;239
8053475328;"2016-04-29";"04:00:00";0.0;0.0;0
8053475328;"2016-04-29";"06:00:00";0.0;0.0;0
8053475328;"2016-04-29";"11:00:00";6.0;0.1;237
8053475328;"2016-04-30";"01:00:00";12.0;0.2;255
8053475328;"2016-04-21";"06:00:00";0.0;0.0;0
8053475328;"2016-04-30";"08:00:00";0.0;0.0;0
8053475328;"2016-04-14";"22:00:00";12.0;0.2;236
8053475328;"2016-04-24";"11:00:00";0.0;0.0;0
8053475328;"2016-04-15";"07:00:00";0.0;0.0;0
8053475328;"2016-05-04";"23:00:00";4.0;0.1;63
8053475328;"2016-04-25";"00:00:00";0.0;0.0;0
8053475328;"2016-05-01";"00:00:00";0.0;0.0;0
8053475328;"2016-05-01";"03:00:00";0.0;0.0;0
8053475328;"2016-05-01";"04:00:00";0.0;0.0;0
8053475328;"2016-05-05";"09:00:00";0.0;0.0;0
8053475328;"2016-05-11";"13:00:00";17.0;0.3;309
8053475328;"2016-04-25";"15:00:00";4.0;0.1;89
8053475328;"2016-05-11";"22:00:00";3.0;0.1;49
8053475328;"2016-05-05";"19:00:00";123.0;2.1;4501
8053475328;"2016-04-25";"20:00:00";11.0;0.2;253
8053475328;"2016-05-12";"04:00:00";0.0;0.0;0
8053475328;"2016-04-25";"23:00:00";1.0;0.0;7
8053475328;"2016-04-26";"00:00:00";8.0;0.1;95
8053475328;"2016-05-06";"08:00:00";0.0;0.0;0
8053475328;"2016-05-06";"11:00:00";0.0;0.0;0
8053475328;"2016-05-06";"12:00:00";0.0;0.0;0
8053475328;"2016-05-06";"14:00:00";101.0;1.7;4251
8053475328;"2016-05-06";"16:00:00";0.0;0.0;0
8053475328;"2016-05-12";"12:00:00";23.0;0.4;487
8253242879;"2016-04-12";"05:00:00";0.0;0.0;0
8253242879;"2016-04-12";"06:00:00";0.0;0.0;0
8253242879;"2016-04-12";"08:00:00";0.0;0.0;0
8253242879;"2016-04-12";"14:00:00";17.0;0.3;332
8253242879;"2016-04-12";"15:00:00";6.0;0.1;32
8053475328;"2016-05-07";"17:00:00";63.0;1.1;2344
8053475328;"2016-05-07";"22:00:00";64.0;1.1;2070
8053475328;"2016-05-08";"13:00:00";1.0;0.0;6
8253242879;"2016-04-13";"12:00:00";135.0;2.3;6291
8253242879;"2016-04-13";"16:00:00";3.0;0.1;13
8253242879;"2016-04-13";"17:00:00";9.0;0.2;207
8053475328;"2016-05-09";"09:00:00";0.0;0.0;0
8053475328;"2016-04-27";"00:00:00";0.0;0.0;0
8053475328;"2016-05-09";"11:00:00";0.0;0.0;0
8053475328;"2016-05-09";"14:00:00";135.0;2.3;4983
8053475328;"2016-05-09";"19:00:00";2.0;0.0;15
8253242879;"2016-04-14";"06:00:00";0.0;0.0;0
8053475328;"2016-05-10";"06:00:00";0.0;0.0;0
8253242879;"2016-04-14";"10:00:00";87.0;1.5;3181
8253242879;"2016-04-14";"11:00:00";55.0;0.9;1929
8253242879;"2016-04-14";"14:00:00";0.0;0.0;0
8053475328;"2016-05-10";"19:00:00";68.0;1.1;2755
8053475328;"2016-05-10";"22:00:00";6.0;0.1;126
8253242879;"2016-04-14";"18:00:00";0.0;0.0;0
8053475328;"2016-05-11";"03:00:00";1.0;0.0;8
8253242879;"2016-04-14";"21:00:00";0.0;0.0;0
8053475328;"2016-05-11";"04:00:00";4.0;0.1;98
8253242879;"2016-04-15";"01:00:00";0.0;0.0;0
8253242879;"2016-04-15";"08:00:00";0.0;0.0;0
8253242879;"2016-04-17";"16:00:00";17.0;0.3;390
8253242879;"2016-04-17";"18:00:00";7.0;0.1;199
8053475328;"2016-04-27";"21:00:00";40.0;0.7;885
8253242879;"2016-04-15";"12:00:00";7.0;0.1;174
8253242879;"2016-04-17";"20:00:00";4.0;0.1;66
8253242879;"2016-04-15";"16:00:00";8.0;0.1;177
8253242879;"2016-04-15";"18:00:00";10.0;0.2;207
8053475328;"2016-04-28";"03:00:00";0.0;0.0;0
8253242879;"2016-04-18";"04:00:00";0.0;0.0;0
8253242879;"2016-04-18";"16:00:00";17.0;0.3;448
8253242879;"2016-04-18";"23:00:00";4.0;0.1;49
8253242879;"2016-04-19";"00:00:00";0.0;0.0;0
8253242879;"2016-04-16";"10:00:00";22.0;0.4;505
8253242879;"2016-04-19";"06:00:00";0.0;0.0;0
8253242879;"2016-04-16";"11:00:00";5.0;0.1;0
8253242879;"2016-04-16";"16:00:00";5.0;0.1;67
8253242879;"2016-04-24";"18:00:00";13.0;0.2;418
8253242879;"2016-04-16";"23:00:00";8.0;0.1;141
8253242879;"2016-04-25";"04:00:00";1.0;0.0;0
8253242879;"2016-04-20";"04:00:00";0.0;0.0;0
8378563200;"2016-04-12";"10:00:00";7.0;0.1;304
8253242879;"2016-04-20";"16:00:00";9.0;0.2;233
8253242879;"2016-04-21";"02:00:00";0.0;0.0;0
8253242879;"2016-04-22";"00:00:00";0.0;0.0;0
8378563200;"2016-04-13";"08:00:00";110.0;1.8;3712
8253242879;"2016-04-22";"02:00:00";0.0;0.0;0
8253242879;"2016-04-22";"04:00:00";0.0;0.0;0
8378563200;"2016-04-13";"21:00:00";0.0;0.0;0
8253242879;"2016-04-22";"21:00:00";8.0;0.1;123
8378563200;"2016-04-14";"01:00:00";1.0;0.0;11
8253242879;"2016-04-23";"01:00:00";0.0;0.0;0
8253242879;"2016-04-23";"04:00:00";0.0;0.0;0
8253242879;"2016-04-23";"11:00:00";118.0;2.0;3274
8253242879;"2016-04-23";"13:00:00";11.0;0.2;293
8253242879;"2016-04-23";"14:00:00";15.0;0.3;479
8378563200;"2016-04-18";"23:00:00";1.0;0.0;11
8253242879;"2016-04-26";"03:00:00";0.0;0.0;0
8378563200;"2016-04-14";"17:00:00";8.0;0.1;121
8378563200;"2016-04-14";"18:00:00";5.0;0.1;129
8253242879;"2016-04-26";"06:00:00";0.0;0.0;0
8253242879;"2016-04-26";"09:00:00";0.0;0.0;0
8378563200;"2016-04-20";"03:00:00";0.0;0.0;0
8253242879;"2016-04-26";"16:00:00";7.0;0.1;155
8378563200;"2016-04-14";"21:00:00";3.0;0.1;39
8378563200;"2016-04-20";"17:00:00";8.0;0.1;207
8378563200;"2016-04-20";"18:00:00";11.0;0.2;367
8378563200;"2016-04-15";"01:00:00";0.0;0.0;0
8378563200;"2016-04-21";"03:00:00";0.0;0.0;0
8378563200;"2016-04-21";"08:00:00";67.0;1.1;2392
8378563200;"2016-04-15";"17:00:00";14.0;0.2;281
8378563200;"2016-04-15";"22:00:00";21.0;0.4;857
8378563200;"2016-04-16";"03:00:00";3.0;0.1;75
8378563200;"2016-04-22";"12:00:00";38.0;0.6;1162
8378563200;"2016-04-16";"15:00:00";149.0;2.5;5112
8378563200;"2016-04-17";"00:00:00";0.0;0.0;0
8378563200;"2016-04-23";"12:00:00";14.0;0.2;355
8378563200;"2016-04-17";"07:00:00";8.0;0.1;104
8378563200;"2016-04-23";"22:00:00";3.0;0.1;20
8378563200;"2016-04-24";"00:00:00";0.0;0.0;0
8378563200;"2016-04-24";"05:00:00";0.0;0.0;0
8378563200;"2016-04-24";"17:00:00";7.0;0.1;197
8378563200;"2016-04-24";"19:00:00";4.0;0.1;34
8378563200;"2016-04-24";"22:00:00";0.0;0.0;0
8253242879;"2016-04-28";"16:00:00";0.0;0.0;0
8378563200;"2016-04-18";"10:00:00";7.0;0.1;330
8253242879;"2016-04-28";"21:00:00";0.0;0.0;0
8378563200;"2016-04-18";"14:00:00";11.0;0.2;628
8378563200;"2016-04-25";"16:00:00";5.0;0.1;107
8378563200;"2016-04-18";"21:00:00";1.0;0.0;4
8378563200;"2016-04-26";"03:00:00";0.0;0.0;0
8378563200;"2016-04-26";"07:00:00";16.0;0.3;494
8378563200;"2016-04-26";"17:00:00";6.0;0.1;195
8378563200;"2016-04-26";"22:00:00";0.0;0.0;0
8378563200;"2016-04-27";"03:00:00";2.0;0.0;47
8378563200;"2016-05-02";"09:00:00";3.0;0.1;40
8253242879;"2016-04-29";"17:00:00";8.0;0.1;103
8253242879;"2016-04-29";"19:00:00";7.0;0.1;89
8378563200;"2016-05-02";"15:00:00";8.0;0.1;372
8378563200;"2016-04-27";"17:00:00";17.0;0.3;864
8378563200;"2016-05-03";"00:00:00";0.0;0.0;0
8253242879;"2016-04-29";"22:00:00";11.0;0.2;265
8378563200;"2016-05-03";"03:00:00";0.0;0.0;0
8378563200;"2016-04-28";"13:00:00";14.0;0.2;340
8378563200;"2016-04-12";"03:00:00";0.0;0.0;0
8378563200;"2016-05-04";"07:00:00";16.0;0.3;589
8378563200;"2016-05-04";"09:00:00";22.0;0.4;820
8378563200;"2016-05-04";"10:00:00";8.0;0.1;407
8378563200;"2016-05-04";"19:00:00";10.0;0.2;191
8378563200;"2016-05-04";"20:00:00";8.0;0.1;237
8378563200;"2016-05-04";"21:00:00";4.0;0.1;130
8378563200;"2016-05-05";"01:00:00";0.0;0.0;0
8378563200;"2016-05-09";"09:00:00";12.0;0.2;448
8378563200;"2016-05-05";"09:00:00";8.0;0.1;363
8378563200;"2016-05-09";"14:00:00";5.0;0.1;177
8378563200;"2016-05-09";"19:00:00";8.0;0.1;173
8378563200;"2016-05-09";"20:00:00";15.0;0.3;413
8378563200;"2016-05-09";"23:00:00";0.0;0.0;0
8378563200;"2016-05-05";"22:00:00";0.0;0.0;0
8378563200;"2016-05-06";"00:00:00";0.0;0.0;0
8378563200;"2016-05-10";"04:00:00";11.0;0.2;361
8378563200;"2016-05-06";"03:00:00";1.0;0.0;7
8378563200;"2016-05-10";"06:00:00";6.0;0.1;151
8378563200;"2016-05-06";"04:00:00";12.0;0.2;303
8378563200;"2016-05-06";"09:00:00";11.0;0.2;368
8378563200;"2016-05-10";"22:00:00";0.0;0.0;0
8378563200;"2016-05-11";"05:00:00";165.0;2.8;0
8378563200;"2016-05-11";"06:00:00";8.0;0.1;212
8378563200;"2016-05-11";"12:00:00";21.0;0.4;870
8378563200;"2016-05-07";"11:00:00";5.0;0.1;92
8378563200;"2016-05-07";"17:00:00";0.0;0.0;0
8378563200;"2016-05-07";"21:00:00";7.0;0.1;171
8378563200;"2016-05-12";"01:00:00";3.0;0.1;17
8378563200;"2016-05-08";"00:00:00";2.0;0.0;14
8378563200;"2016-05-12";"03:00:00";0.0;0.0;0
8378563200;"2016-05-08";"05:00:00";0.0;0.0;0
8378563200;"2016-05-08";"08:00:00";0.0;0.0;0
8378563200;"2016-05-08";"11:00:00";6.0;0.1;111
8378563200;"2016-05-12";"13:00:00";10.0;0.2;436
8583815059;"2016-04-12";"01:00:00";0.0;0.0;0
8583815059;"2016-04-12";"07:00:00";0.0;0.0;0
8583815059;"2016-04-12";"10:00:00";0.0;0.0;0
8583815059;"2016-04-12";"12:00:00";19.0;0.3;327
8583815059;"2016-04-14";"19:00:00";5.0;0.1;108
8583815059;"2016-04-12";"21:00:00";4.0;0.1;63
8583815059;"2016-04-12";"22:00:00";4.0;0.1;63
8583815059;"2016-04-13";"07:00:00";0.0;0.0;0
8583815059;"2016-04-13";"15:00:00";2.0;0.0;14
8583815059;"2016-04-13";"17:00:00";16.0;0.3;338
8583815059;"2016-04-16";"00:00:00";0.0;0.0;0
8583815059;"2016-04-13";"18:00:00";2.0;0.0;46
8583815059;"2016-04-16";"22:00:00";0.0;0.0;0
8583815059;"2016-04-16";"23:00:00";0.0;0.0;0
8583815059;"2016-04-21";"03:00:00";0.0;0.0;0
8583815059;"2016-04-21";"14:00:00";63.0;1.1;2063
8583815059;"2016-04-17";"23:00:00";0.0;0.0;0
8583815059;"2016-04-18";"01:00:00";0.0;0.0;0
8583815059;"2016-04-18";"06:00:00";0.0;0.0;0
8583815059;"2016-04-22";"12:00:00";61.0;1.0;1690
8583815059;"2016-04-22";"17:00:00";16.0;0.3;604
8583815059;"2016-04-19";"00:00:00";0.0;0.0;0
8583815059;"2016-04-23";"01:00:00";0.0;0.0;0
8583815059;"2016-04-19";"01:00:00";0.0;0.0;0
8053475328;"2016-05-02";"00:00:00";0.0;0.0;0
8053475328;"2016-05-02";"01:00:00";0.0;0.0;0
8583815059;"2016-04-23";"14:00:00";11.0;0.2;176
8053475328;"2016-05-02";"16:00:00";0.0;0.0;0
8053475328;"2016-05-02";"23:00:00";7.0;0.1;120
8053475328;"2016-05-03";"00:00:00";9.0;0.2;316
8053475328;"2016-05-03";"02:00:00";0.0;0.0;0
8583815059;"2016-04-19";"16:00:00";0.0;0.0;0
8053475328;"2016-05-03";"11:00:00";0.0;0.0;0
8053475328;"2016-05-03";"12:00:00";17.0;0.3;273
8053475328;"2016-05-03";"16:00:00";19.0;0.3;509
8583815059;"2016-04-20";"10:00:00";13.0;0.2;168
8053475328;"2016-05-04";"08:00:00";0.0;0.0;0
8583815059;"2016-04-24";"11:00:00";4.0;0.1;51
8583815059;"2016-04-20";"20:00:00";8.0;0.1;183
8583815059;"2016-04-24";"18:00:00";2.0;0.0;31
8053475328;"2016-05-04";"11:00:00";0.0;0.0;0
8583815059;"2016-04-24";"20:00:00";1.0;0.0;20
8053475328;"2016-05-04";"13:00:00";7.0;0.1;138
8583815059;"2016-04-27";"17:00:00";4.0;0.1;77
8583815059;"2016-05-04";"01:00:00";0.0;0.0;0
8583815059;"2016-04-28";"10:00:00";2.0;0.0;11
8583815059;"2016-05-04";"06:00:00";0.0;0.0;0
8583815059;"2016-04-25";"07:00:00";0.0;0.0;0
8583815059;"2016-04-28";"16:00:00";12.0;0.2;219
8583815059;"2016-04-25";"12:00:00";8.0;0.1;96
8583815059;"2016-04-25";"13:00:00";11.0;0.2;184
8583815059;"2016-04-29";"06:00:00";0.0;0.0;0
8583815059;"2016-05-04";"22:00:00";0.0;0.0;0
8583815059;"2016-04-29";"15:00:00";103.0;1.7;3085
8583815059;"2016-04-29";"17:00:00";12.0;0.2;364
8583815059;"2016-04-25";"23:00:00";8.0;0.1;232
8583815059;"2016-04-26";"02:00:00";0.0;0.0;0
8583815059;"2016-04-26";"05:00:00";0.0;0.0;0
8583815059;"2016-04-26";"09:00:00";3.0;0.1;90
8583815059;"2016-05-05";"20:00:00";13.0;0.2;206
8583815059;"2016-05-05";"23:00:00";3.0;0.1;52
8583815059;"2016-04-26";"15:00:00";100.0;1.7;2940
8583815059;"2016-05-06";"00:00:00";1.0;0.0;8
8583815059;"2016-04-26";"19:00:00";23.0;0.4;466
8583815059;"2016-05-06";"08:00:00";0.0;0.0;0
8583815059;"2016-05-06";"10:00:00";5.0;0.1;53
8583815059;"2016-04-30";"01:00:00";0.0;0.0;0
8583815059;"2016-05-06";"11:00:00";18.0;0.3;579
8583815059;"2016-04-30";"02:00:00";0.0;0.0;0
8583815059;"2016-05-06";"12:00:00";44.0;0.7;1460
8583815059;"2016-04-27";"04:00:00";0.0;0.0;0
8583815059;"2016-04-27";"05:00:00";0.0;0.0;0
8583815059;"2016-05-06";"14:00:00";11.0;0.2;395
8583815059;"2016-05-10";"16:00:00";3.0;0.1;69
8583815059;"2016-05-07";"05:00:00";0.0;0.0;0
8583815059;"2016-05-07";"06:00:00";0.0;0.0;0
8583815059;"2016-05-10";"22:00:00";2.0;0.0;54
8583815059;"2016-05-11";"02:00:00";0.0;0.0;0
8583815059;"2016-05-11";"07:00:00";0.0;0.0;0
8583815059;"2016-05-11";"08:00:00";0.0;0.0;0
8583815059;"2016-05-07";"21:00:00";22.0;0.4;299
8583815059;"2016-04-30";"18:00:00";18.0;0.3;343
8583815059;"2016-04-30";"20:00:00";18.0;0.3;279
8583815059;"2016-05-08";"00:00:00";5.0;0.1;56
8583815059;"2016-05-08";"06:00:00";0.0;0.0;0
8583815059;"2016-05-08";"14:00:00";62.0;1.0;1787
8583815059;"2016-05-09";"01:00:00";0.0;0.0;0
8583815059;"2016-05-09";"03:00:00";0.0;0.0;0
8792009665;"2016-04-12";"03:00:00";0.0;0.0;0
8583815059;"2016-05-09";"09:00:00";5.0;0.1;122
8792009665;"2016-04-12";"06:00:00";0.0;0.0;0
8583815059;"2016-05-09";"18:00:00";1.0;0.0;11
8583815059;"2016-05-01";"23:00:00";0.0;0.0;0
8583815059;"2016-05-10";"04:00:00";0.0;0.0;0
8583815059;"2016-05-10";"09:00:00";12.0;0.2;225
8583815059;"2016-05-10";"11:00:00";29.0;0.5;664
8792009665;"2016-04-12";"12:00:00";16.0;0.3;291
8792009665;"2016-04-12";"13:00:00";1.0;0.0;7
8792009665;"2016-04-17";"05:00:00";0.0;0.0;0
8792009665;"2016-04-13";"07:00:00";3.0;0.1;62
8792009665;"2016-04-17";"21:00:00";0.0;0.0;0
8792009665;"2016-04-13";"17:00:00";4.0;0.1;96
8792009665;"2016-04-18";"03:00:00";0.0;0.0;0
8792009665;"2016-04-13";"20:00:00";7.0;0.1;64
8792009665;"2016-04-18";"12:00:00";0.0;0.0;0
8583815059;"2016-05-02";"06:00:00";0.0;0.0;0
8792009665;"2016-04-14";"08:00:00";1.0;0.0;7
8792009665;"2016-04-18";"21:00:00";0.0;0.0;0
8583815059;"2016-05-02";"16:00:00";0.0;0.0;0
8792009665;"2016-04-19";"04:00:00";0.0;0.0;0
8792009665;"2016-04-19";"06:00:00";0.0;0.0;0
8792009665;"2016-04-19";"14:00:00";0.0;0.0;0
8792009665;"2016-04-19";"16:00:00";0.0;0.0;0
8792009665;"2016-04-19";"18:00:00";0.0;0.0;0
8792009665;"2016-04-19";"23:00:00";0.0;0.0;0
8792009665;"2016-04-20";"00:00:00";0.0;0.0;0
8792009665;"2016-04-20";"03:00:00";0.0;0.0;0
8792009665;"2016-04-20";"18:00:00";10.0;0.2;116
8792009665;"2016-04-20";"23:00:00";1.0;0.0;7
8378563200;"2016-04-28";"19:00:00";5.0;0.1;95
8792009665;"2016-04-23";"22:00:00";4.0;0.1;47
8378563200;"2016-04-29";"01:00:00";0.0;0.0;0
8792009665;"2016-04-15";"03:00:00";4.0;0.1;29
8378563200;"2016-04-29";"04:00:00";2.0;0.0;50
8792009665;"2016-04-24";"06:00:00";0.0;0.0;0
8792009665;"2016-04-24";"11:00:00";0.0;0.0;0
8792009665;"2016-04-21";"17:00:00";0.0;0.0;0
8792009665;"2016-04-24";"20:00:00";0.0;0.0;0
8792009665;"2016-04-24";"23:00:00";0.0;0.0;0
8792009665;"2016-04-15";"16:00:00";10.0;0.2;239
8792009665;"2016-04-25";"04:00:00";0.0;0.0;0
8792009665;"2016-04-22";"03:00:00";0.0;0.0;0
8792009665;"2016-04-22";"05:00:00";0.0;0.0;0
8378563200;"2016-05-01";"14:00:00";4.0;0.1;166
8792009665;"2016-04-16";"01:00:00";8.0;0.1;146
8792009665;"2016-04-16";"02:00:00";0.0;0.0;0
8792009665;"2016-04-16";"03:00:00";0.0;0.0;0
8792009665;"2016-04-25";"14:00:00";0.0;0.0;0
8792009665;"2016-04-25";"23:00:00";0.0;0.0;0
8792009665;"2016-04-26";"00:00:00";0.0;0.0;0
8792009665;"2016-04-22";"20:00:00";32.0;0.5;435
8792009665;"2016-04-30";"09:00:00";30.0;0.5;518
8792009665;"2016-04-30";"10:00:00";23.0;0.4;329
8792009665;"2016-04-16";"07:00:00";0.0;0.0;0
8792009665;"2016-04-30";"15:00:00";48.0;0.8;809
8792009665;"2016-04-23";"04:00:00";0.0;0.0;0
8792009665;"2016-04-16";"16:00:00";0.0;0.0;0
8792009665;"2016-04-23";"06:00:00";0.0;0.0;0
